mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.10639753341674804,0.0026021480560302736,0.728423654064345,0.7288453466938571,relu,0.01,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (10, 10)}",125,0.7579908675799086,0.7210935920760055,0.7339925660986044,0.7282650772568777,0.7160198444811934,0.7314905937662224,0.7161957707329087,0.7318901667751203,0.7178084280402988,0.7314873035950603,0.020591665731168836,0.0016237981180415274,0.016266402958554235,0.004090833898945579
0.19920053482055664,0.0019999027252197267,0.7374619303377594,0.7398427800609024,relu,0.01,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (5, 5)}",81,0.7713866368465194,0.742968949121558,0.7406374921102463,0.7495984398611096,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7427627201672867,0.048446865180736015,0.0006332488195791872,0.018107084252205558,0.007114848266223636
0.11879878044128418,0.0018017292022705078,0.7468869345219782,0.7492641331557621,relu,0.01,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (20, 20)}",19,0.764793588668344,0.7441543403555954,0.7460375902938496,0.7488454459970216,0.7381924164057092,0.7498303733978695,0.7401334693829681,0.7523824494958725,0.7452177380575394,0.7511080565324519,0.02044981995528064,0.0004010292068052917,0.009444584982278896,0.002818860039995417
0.20139846801757813,0.002001380920410156,0.7516624628688703,0.7552300408040529,relu,0.01,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (10, 10, 10)}",4,0.7699771689497716,0.7450101510797058,0.7461077214390911,0.7416839547910973,0.7400161852151577,0.7596983278619006,0.7434760681655584,0.7646939044095604,0.7586819605221491,0.7650638658780002,0.08218583618752097,0.000893403563001462,0.01112452815435362,0.009941599583650328
0.0440000057220459,0.0016006946563720704,0.5003403687852152,0.5003407881188175,relu,0.01,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.003520891578455716,0.0008013036751213792,0.0006804465947509502,0.0001703941174337134
0.13539810180664064,0.0019997596740722657,0.737636707269644,0.7418116797266123,relu,0.01,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7319939181409901,0.7425485658180799,0.7427988101379758,0.7312726505049083,0.745885458174613,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7433629936170678,0.017396243754764826,0.0006334670395712344,0.00451578052950394,0.005032704916028919
0.09599967002868652,0.0012000083923339843,0.7398287086975281,0.7420371848863444,relu,0.0031622776601683794,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.00937984161869823,0.00039992427689363987,0.019066403968304037,0.004622460739625573
0.08199858665466309,0.000999116897583008,0.632949887865969,0.6381017053336497,relu,0.0031622776601683794,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7348615569089938,0.7212800394074803,0.731064699388028,0.0315305383320004,3.6707170970759826e-06,0.11084701874463279,0.11594470739681552
0.06419987678527832,0.0024003028869628907,0.7320000106919785,0.7384235348015422,relu,0.0031622776601683794,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.021083972498895417,0.002333377138062648,0.004012959766532756,0.004048516909403298
0.10359635353088378,0.00200042724609375,0.7301657715759885,0.7291265872201856,relu,0.0031622776601683794,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (10, 10)}",118,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.7295526309049464,0.7160198444811934,0.7314905937662224,0.7161957707329087,0.7318901667751203,0.7178084280402988,0.7314873035950603,0.0127223247552298,0.0010958880938799881,0.019486370257971262,0.004040229426158577
0.1896000862121582,0.0017995834350585938,0.7378052162281236,0.7399304458409464,relu,0.0031622776601683794,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.742968949121558,0.7406374921102463,0.7504626631395234,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7423368257890925,0.038080791835043634,0.0007483287661447782,0.01875175243484633,0.007326256003547872
0.1436002254486084,0.0021993637084960936,0.746543644605414,0.7493506280998659,relu,0.0031622776601683794,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (20, 20)}",23,0.764793588668344,0.7441543403555954,0.7460375902938496,0.749274630546378,0.7381924164057092,0.7498303733978695,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.03443086098617888,0.0003999733390430945,0.009529859357207215,0.0028631759496122954
0.18580021858215331,0.0018023967742919922,0.7513215122566719,0.755060342213795,relu,0.0031622776601683794,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (10, 10, 10)}",6,0.7682764886776627,0.7450134468848051,0.7461077214390911,0.7416839547910973,0.7400161852151577,0.7596983278619006,0.7434760681655584,0.7638421156531721,0.7586819605221491,0.7650638658780002,0.065895082089406,0.0011707511677398852,0.010570236838214378,0.0097833408153522
0.054799222946166994,0.0012010574340820313,0.5003403687852152,0.5003407881188175,relu,0.0031622776601683794,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.006644576439549285,0.0003996384882022173,0.0006804465947509502,0.0001703941174337134
0.16480069160461425,0.0018004417419433595,0.737636707269644,0.7421526130779544,relu,0.0031622776601683794,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7324201756004958,0.7425485658180799,0.7436513250569868,0.7312726505049083,0.745885458174613,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7437888879952621,0.02491289067370572,0.00040384646563563565,0.00451578052950394,0.004935260267726393
0.10119876861572266,0.0034015655517578127,0.7398287086975281,0.7420371848863444,relu,0.001,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.006241147576389436,0.0020606165410323304,0.019066403968304037,0.004622460739625573
0.08479619026184082,0.0010019779205322266,0.632949887865969,0.6381017053336497,relu,0.001,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7348615569089938,0.7212800394074803,0.731064699388028,0.0369135367336799,1.2759292755374578e-06,0.11084701874463279,0.11594470739681552
0.08560061454772949,0.005203104019165039,0.7320000106919785,0.7384235348015422,relu,0.001,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.013878451999654696,0.007913565466987574,0.004012959766532756,0.004048516909403298
0.1064000129699707,0.001801300048828125,0.7305090614925526,0.7291265872201856,relu,0.001,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (10, 10)}",115,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.7295526309049464,0.7160198444811934,0.7314905937662224,0.7161957707329087,0.7318901667751203,0.719526641098718,0.7314873035950603,0.022720832611944308,0.0011674146616661148,0.019279686725119653,0.004040229426158577
0.19860391616821288,0.0013998985290527345,0.7378052162281236,0.7390791017578755,relu,0.001,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.742968949121558,0.7406374921102463,0.7462059427241694,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7423368257890925,0.027713908425391696,0.0007977986647795225,0.01875175243484633,0.0062161155284567345
0.12639946937561036,0.0014031887054443359,0.746543644605414,0.7492647911899946,relu,0.001,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (20, 20)}",23,0.764793588668344,0.7441543403555954,0.7460375902938496,0.749274630546378,0.7381924164057092,0.7494011888485133,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.019591572587751866,0.00048807740147286066,0.009529859357207215,0.002853925141101543
0.24220237731933594,0.001196575164794922,0.7513185851271066,0.7552306988382853,relu,0.001,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (10, 10, 10)}",7,0.7699771689497716,0.7450101510797058,0.744389508380672,0.7416839547910973,0.7400161852151577,0.7601242222400948,0.7434760681655584,0.7638421156531721,0.7586819605221491,0.7654930504273565,0.09418836038385911,0.00040109526533257245,0.011315831116627312,0.009913554375166478
0.06719708442687988,0.0016003131866455078,0.5003403687852152,0.5003407881188175,relu,0.001,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.025966532905342395,0.0004895317746053959,0.0006804465947509502,0.0001703941174337134
0.1714005470275879,0.0015988349914550781,0.737636707269644,0.742151955043722,relu,0.001,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7332726905195067,0.7425485658180799,0.743227994687332,0.7312726505049083,0.7463113525528072,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7429305188965495,0.044009551052154885,0.0004901753555542472,0.00451578052950394,0.004606857587307688
0.09900088310241699,0.0015985965728759766,0.7398287086975281,0.7420371848863444,relu,0.00031622776601683794,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.017379705806268367,0.00048852354330199,0.019066403968304037,0.004622460739625573
0.122398042678833,0.002000284194946289,0.632949887865969,0.6380158684237783,relu,0.00031622776601683794,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7344323723596375,0.7212800394074803,0.731064699388028,0.05382231085769068,0.0019980911110089117,0.11084701874463279,0.1158731785700034
0.07360329627990722,0.0015980720520019532,0.7320000106919785,0.7384235348015422,relu,0.00031622776601683794,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.02491723890865599,0.0004935543402568272,0.004012959766532756,0.004048516909403298
0.11419925689697266,0.002000713348388672,0.7305090614925526,0.728956229468908,relu,0.00031622776601683794,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (10, 10)}",115,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.7295526309049464,0.7160198444811934,0.7310646993880283,0.7161957707329087,0.7318901667751203,0.719526641098718,0.7310614092168659,0.021329406572324423,0.0006342193340083975,0.019279686725119653,0.0039448819106421475
0.17879772186279297,0.0014007091522216797,0.7378052162281236,0.7391650124107965,relu,0.00031622776601683794,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.7433985023861629,0.7406374921102463,0.7462059427241694,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7423368257890925,0.029332645974448394,0.0007998945673957856,0.01875175243484633,0.006271999161177881
0.14760026931762696,0.0018011569976806641,0.7482624374641155,0.7502116293355079,relu,0.00031622776601683794,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (20, 20)}",15,0.764793588668344,0.7441543403555954,0.7460375902938496,0.7488454459970216,0.7467952101145866,0.7545645641254359,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.030981829595240994,0.00040121285343022305,0.008598972501796299,0.0035912859426669064
0.17460198402404786,0.0017989635467529296,0.7513185851271066,0.7552313568725177,relu,0.00031622776601683794,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (10, 10, 10)}",7,0.7699771689497716,0.7450101510797058,0.744389508380672,0.7416839547910973,0.7400161852151577,0.7596983278619006,0.7434760681655584,0.7638421156531721,0.7586819605221491,0.7659222349767127,0.053629262714648455,0.0007458857417426935,0.011315831116627312,0.009963925152790418
0.04879951477050781,0.00139923095703125,0.5003403687852152,0.5003407881188175,relu,0.00031622776601683794,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.010068020306962668,0.0004909924260032506,0.0006804465947509502,0.0001703941174337134
0.15299878120422364,0.0016016483306884766,0.737636707269644,0.7423236288634645,relu,0.00031622776601683794,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7332726905195067,0.7425485658180799,0.743227994687332,0.7312726505049083,0.7463113525528072,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7437888879952621,0.01435301199830219,0.0004911090413674729,0.00451578052950394,0.00464847743807917
0.10840024948120117,0.001399660110473633,0.7398287086975281,0.7420371848863444,relu,0.0001,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.03873450709270319,0.0008004204871512002,0.019066403968304037,0.004622460739625573
0.0858008861541748,0.0018020153045654296,0.632949887865969,0.6380158684237783,relu,0.0001,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7344323723596375,0.7212800394074803,0.731064699388028,0.043695659477249724,0.0009775043161184683,0.11084701874463279,0.1158731785700034
0.06799883842468261,0.0017992019653320312,0.7320000106919785,0.7384235348015422,relu,0.0001,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.03758385805139377,0.0007493733385009596,0.004012959766532756,0.004048516909403298
0.0951998233795166,0.0020016193389892577,0.7305090614925526,0.7287845556491656,relu,0.0001,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (10, 10)}",115,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.728694261806234,0.7160198444811934,0.7310646993880283,0.7161957707329087,0.7318901667751203,0.719526641098718,0.7310614092168659,0.0166158735420255,0.0008950202796529884,0.019279686725119653,0.003933854072687791
0.15879836082458496,0.001402425765991211,0.7378052162281236,0.7391643532497766,relu,0.0001,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.7433952065810636,0.7406374921102463,0.7462059427241694,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7423368257890925,0.01410528774105621,0.0004901386023974464,0.01875175243484633,0.006271554361771061
0.14420127868652344,0.001599264144897461,0.7482624374641155,0.7502109713012755,relu,0.0001,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (20, 20)}",15,0.764793588668344,0.7441543403555954,0.7460375902938496,0.7484162614476655,0.7467952101145866,0.7549904585036301,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.06490312978459988,0.0004896488074944444,0.008598972501796299,0.0037345073923077854
0.19639911651611328,0.001200103759765625,0.7509747073853429,0.7551455199626466,relu,0.0001,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (10, 10, 10)}",11,0.7699771689497716,0.7450101510797058,0.7426712953222526,0.7416839547910973,0.7400161852151577,0.7592724334837064,0.7434760681655584,0.7642680100313661,0.7586819605221491,0.7654930504273565,0.07705304332204295,0.0003989229070026311,0.011544962005710166,0.009912235532345328
0.05959959030151367,0.0025999069213867186,0.5003403687852152,0.5003407881188175,relu,0.0001,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.00970801163119087,0.0008005276559116373,0.0006804465947509502,0.0001703941174337134
0.13239798545837403,0.0014008045196533202,0.737636707269644,0.7423242154082221,relu,0.0001,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7328497288651005,0.7425485658180799,0.743227994687332,0.7312726505049083,0.7463113525528072,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7442147823734562,0.011776034947094558,0.0004886365274129427,0.00451578052950394,0.004843686288136258
0.09279861450195312,0.0016006946563720704,0.7398287086975281,0.7420371848863444,relu,3.1622776601683795e-05,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.031982905846124156,0.0007999901763870033,0.019066403968304037,0.004622460739625573
0.09099922180175782,0.00159912109375,0.632949887865969,0.6380158684237783,relu,3.1622776601683795e-05,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7344323723596375,0.7212800394074803,0.731064699388028,0.04600611578384211,0.0004889532815957903,0.11084701874463279,0.1158731785700034
0.06900081634521485,0.0009963035583496094,0.7320000106919785,0.7384235348015422,relu,3.1622776601683795e-05,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.026531988689823014,5.481346319388029e-06,0.004012959766532756,0.004048516909403298
0.12320156097412109,0.00119781494140625,0.7301657715759885,0.7287845556491656,relu,3.1622776601683795e-05,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (10, 10)}",118,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.728694261806234,0.7160198444811934,0.7310646993880283,0.7161957707329087,0.7318901667751203,0.7178084280402988,0.7310614092168659,0.017269673625955866,0.0004024673408698543,0.019486370257971262,0.003933854072687791
0.16339797973632814,0.0011997699737548828,0.7378052162281236,0.7392502639026977,relu,3.1622776601683795e-05,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.7438247598456683,0.7406374921102463,0.7462059427241694,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7423368257890925,0.020226635493112693,0.0004009999044486016,0.01875175243484633,0.00633157700877104
0.13999724388122559,0.002001047134399414,0.7482624374641155,0.7502109713012755,relu,3.1622776601683795e-05,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (20, 20)}",15,0.764793588668344,0.7441543403555954,0.7460375902938496,0.7484162614476655,0.7467952101145866,0.7549904585036301,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.04996713273348759,0.0006328635685476973,0.008598972501796299,0.0037345073923077854
0.1677995204925537,0.0015990734100341797,0.751301590399225,0.7560693269100256,relu,3.1622776601683795e-05,"(10, 10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (10, 10, 10)}",9,0.7682764886776627,0.7450101510797058,0.7426712953222526,0.7416839547910973,0.7400161852151577,0.7592691433125442,0.7434760681655584,0.7642680100313661,0.7620245593047394,0.7701153753354145,0.04641311695185306,0.0004908554156075069,0.011546773006583858,0.01099084170888037
0.05039935111999512,0.0026010513305664063,0.5003403687852152,0.5003407881188175,relu,3.1622776601683795e-05,"(5, 5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (5, 5, 5)}",166,0.5,0.5004262574595055,0.5017006802721089,0.5,0.5,0.5004258943781943,0.5000000000000001,0.5004258943781941,0.5,0.5004258943781941,0.010248661138211256,0.0013572609779485252,0.0006804465947509502,0.0001703941174337134
0.15379757881164552,0.002199554443359375,0.737636707269644,0.742410126061143,relu,3.1622776601683795e-05,"(20, 20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (20, 20, 20)}",72,0.741135495294008,0.7332792821297053,0.7425485658180799,0.743227994687332,0.7312726505049083,0.7463113525528072,0.7332137034821671,0.7450172185624144,0.7399927283815957,0.7442147823734562,0.027462865003811503,0.0007484176893249006,0.00451578052950394,0.004675778092360621
0.09140105247497558,0.0013982772827148438,0.7398287086975281,0.7420371848863444,relu,1e-05,"(10,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10,)}",45,0.7679736278072872,0.7340406131076366,0.7542254015008066,0.7413766103567757,0.7244232551047933,0.7461731653640026,0.7159963876476314,0.747047985318525,0.7364038328466039,0.7415475502847825,0.017083501432148193,0.0007969380209648911,0.019066403968304037,0.004622460739625573
0.08659844398498535,0.0010010242462158204,0.632949887865969,0.6380158684237783,relu,1e-05,"(5,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (5,)}",152,0.4931506849315068,0.49826530791608437,0.5016831474857985,0.49396799959020743,0.7246109097732896,0.7323489628649348,0.7247281939410999,0.7344323723596375,0.7212800394074803,0.731064699388028,0.03361235695332695,1.2119545962466082e-06,0.11084701874463279,0.1158731785700034
0.07680048942565917,0.0015988826751708984,0.7320000106919785,0.7384235348015422,relu,1e-05,"(20,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (20,)}",106,0.7334824340695181,0.7339790914124503,0.737166000420787,0.7452539067502352,0.7342985820344111,0.7346228367124609,0.7292846838605257,0.738908101863699,0.7257544304094389,0.7393537372688653,0.023016626125861254,0.0004896320670041251,0.004012959766532756,0.004048516909403298
0.1026008129119873,0.0013994693756103516,0.7301657715759885,0.7287845556491656,relu,1e-05,"(10, 10)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (10, 10)}",118,0.7666806448606839,0.7212122410595793,0.7339925660986044,0.728694261806234,0.7160198444811934,0.7310646993880283,0.7161957707329087,0.7318901667751203,0.7178084280402988,0.7310614092168659,0.009605357356125046,0.0004899235623037065,0.019486370257971262,0.003933854072687791
0.17960495948791505,0.0015963077545166015,0.7378052162281236,0.7391650850270588,relu,1e-05,"(5, 5)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (5, 5)}",66,0.7730989656136427,0.7438247598456683,0.7406374921102463,0.7462059427241694,0.7244818971886985,0.7292229346864468,0.7279652369726611,0.7346608564681107,0.7227167704631551,0.7419109314108984,0.021779523005634894,0.0008024756074713119,0.01875175243484633,0.006292222933055757
0.12299699783325195,0.0015996932983398438,0.746543644605414,0.7490924593360198,relu,1e-05,"(20, 20)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (20, 20)}",23,0.764793588668344,0.7441543403555954,0.7460375902938496,0.7484162614476655,0.7381924164057092,0.7493978986773512,0.7401334693829681,0.7528116340452288,0.7434995249991203,0.7506821621542578,0.025778975600248714,0.0004892212278371096,0.009529859357207215,0.002873846600227969
